temp_diff_ame,rh_diff_ame,ws_avg_18_21_ame,wd_avg_18_21_ame,sundur_avg_12_15_ame,temp_diff_chi_hato_ame,temp_diff_chi_yori_ame,press_diff_ame,rain_1d_ame,date,fog_event,chi_sp,chi_t2m,chi_rh2m,chichibu_sp,yori_sp,hato_sp,chichibu_t2m,yori_t2m,hato_t2m,chichibu_rh2m,yori_rh2m,hato_rh2m,tdiffchi1221,tdiffchiyori21,tdiffchihato21,pressdiffchi1221,rhdiffchi1221,pressdiffchiyori21,pressdiffchihato21,ncld_upper_00,ncld_mid_00,ncld_low_00,ncld_upper_06,ncld_mid_06,ncld_low_06
-0.4,11,1.2,225,0.3,-2.6,-2.3,-1.7,0,2013/11/11,0,96702.55127,284.1940308,79.24579525,96854.6875,98417.1875,99592.1875,279.1102448,281.7039948,282.8758698,77.02238083,60.49113083,56.83488083,5.083786011,-2.59375,-3.765625,-152.1362305,2.223414421,-1562.5,-2737.5,2.27E-06,22.41333459,5.078335373,2.27E-06,52.9783332,5.908335335
-8.8,4,2,292.5,0.25,2.3,3.5,7.3,0,2013/11/12,0,97194.00024,278.166275,55.87417793,97319.72656,98919.72656,100132.2266,273.0396118,276.0708618,276.6958618,72.66337585,65.97587585,63.63212585,5.126663208,-3.03125,-3.65625,-125.7263184,-16.78919792,-1600,-2812.5,2.27E-06,2.783335477,2.27E-06,2.27E-06,50.87833329,2.27E-06
-9.4,58,1.075,84.375,0.45,-0.5,-0.1,1.7,0,2013/11/13,0,97279.38843,278.9117126,54.85536003,97545.86792,99145.86792,100333.3679,275.5803833,277.4866333,278.9241333,65.68058777,64.93058777,54.11808777,3.331329346,-1.90625,-3.34375,-266.4794922,-10.82522774,-1600,-2787.5,2.27E-06,2.198335504,2.27E-06,2.27E-06,14.35666828,0.635002241
-8.7,43,0.975,253.125,0.975,0.6,1.3,6.5,0,2013/11/14,0,98246.97266,276.5948486,61.24276066,98488.31787,100125.8179,101363.3179,274.1432648,275.5026398,274.3932648,52.95380402,58.61005402,66.51630402,2.451583862,-1.359375,-0.25,-241.3452148,8.288956642,-1637.5,-2875,28.81000096,2.27E-06,2.27E-06,48.78000006,7.276668606,5.763335342
-7.2,42,0.825,225,0.875,-2.2,-0.5,2.1,0,2013/11/15,1,98565.58838,278.5171204,64.02787781,98187.00562,99824.50562,101037.0056,278.1761475,278.6448975,279.9573975,78.71815109,71.34315109,77.29627609,0.3409729,-0.46875,-1.78125,378.5827637,-14.69027328,-1637.5,-2850,51.46333327,81.10333192,5.763335342,60.69333285,64.15999936,3.711668768
-1.8,14,0.625,110,0,-2.5,-0.7,-0.8,0,2013/11/16,1,97886.55396,278.3817749,77.90821457,97821.31958,99383.81958,100571.3196,279.1696167,280.6383667,278.6227417,58.69229507,69.41104507,76.34854507,-0.787841797,-1.46875,0.546875,65.234375,19.21591949,-1562.5,-2750,2.27E-06,2.27E-06,2.27E-06,2.27E-06,1.270002212,2.27E-06
-10.3,52,0.65,155,1,0.6,0.5,1.4,0,2013/11/17,0,97731.70166,280.6411896,59.49210167,97499.42627,99074.42627,100286.9263,276.9521179,279.8896179,278.3896179,60.68250656,56.18250656,60.15125656,3.689071655,-2.9375,-1.4375,232.2753906,-1.190404892,-1575,-2787.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,1.32000221,0.928335561
-7.6,44,1.35,208.125,1,0.4,-1,-0.7,0,2013/11/18,0,97075.31738,280.9944763,74.15112305,96852.00195,98427.00195,99602.00195,279.4256744,281.3006744,279.6756744,75.49822521,63.15447521,72.74822521,1.56880188,-1.875,-0.25,223.3154297,-1.347102165,-1575,-2750,2.27E-06,0.831668899,2.27E-06,2.27E-06,6.543335306,1.02666889
-7.9,38,0.775,129.375,0.95,-0.7,-1.9,1.5,0,2013/11/19,0,96737.76245,281.4387207,58.61695862,96815.35645,98427.85645,99615.35645,275.21315,277.666275,277.885025,43.57684517,45.76434517,49.92059517,6.225570679,-2.453125,-2.671875,-77.59399414,15.04011345,-1612.5,-2800,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-11.6,53,1.575,196.875,1,0.6,-0.9,4.1,0,2013/11/20,0,96989.39209,277.2801208,38.90155983,97060.57129,98648.07129,99835.57129,274.9614563,277.4927063,276.3520813,50.46436882,44.71436882,45.80811882,2.318664551,-2.53125,-1.390625,-71.17919922,-11.56280899,-1587.5,-2775,2.27E-06,2.27E-06,2.27E-06,2.27E-06,14.77166827,2.27E-06
-9.6,44,1.325,135,0.95,1.4,1.1,2.9,0,2013/11/21,0,97139.20288,277.7864227,54.82329559,97418.56079,99031.06079,100231.0608,273.6632996,276.8507996,277.1476746,68.23336029,61.82711029,61.10836029,4.123123169,-3.1875,-3.484375,-279.3579102,-13.4100647,-1612.5,-2812.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,13.03833501,2.27E-06
-10.4,48,1.125,185.625,0.875,0.4,0.4,3.1,0,2013/11/22,0,97716.50391,278.2965393,56.9213028,97725.97046,99313.47046,100525.9705,275.6079102,278.5141602,277.3579102,58.77986908,49.87361908,54.49861908,2.68862915,-2.90625,-1.75,-9.466552734,-1.858566284,-1587.5,-2800,2.27E-06,1.368335541,2.27E-06,2.27E-06,38.42833386,1.905002184
-9.2,47,1.25,236.25,0.9,0,-4.2,2.6,0,2013/11/23,0,97827.6062,280.7566833,64.58578491,98145.42236,99732.92236,100895.4224,276.5389557,279.7264557,281.3202057,59.47241497,60.94116497,54.22241497,4.217727661,-3.1875,-4.78125,-317.8161621,5.113369942,-1587.5,-2750,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.5,49,0.85,225,1,0,0.8,1.4,0,2013/11/24,0,98092.02881,278.7522278,58.42238808,98092.23633,99692.23633,100892.2363,276.6543579,278.9668579,277.7324829,44.34041405,46.93416405,52.65291405,2.097869873,-2.3125,-1.078125,-0.207519531,14.08197403,-1600,-2800,2.27E-06,2.27E-06,2.27E-06,2.27E-06,11.45166842,3.271668788
-10.5,48,1.425,191.25,1,0.9,0.6,2.2,0,2013/11/25,0,98194.48242,279.3470459,62.9801836,97855.51758,99505.51758,100718.0176,277.2011566,276.9824066,277.9667816,83.28232765,84.68857765,81.40732765,2.145889282,0.21875,-0.765625,338.9648438,-20.30214405,-1650,-2862.5,59.42333291,27.78333434,1.075002221,91.8449981,27.15000104,19.72666804
-0.9,25,1.1,200,0,-2.6,-1.2,-9,5,2013/11/26,1,96412.13989,283.5780945,89.90983868,96474.22485,98024.22485,99161.72485,278.029892,282.436142,283.608017,69.04779434,57.29779434,58.61029434,5.548202515,-4.40625,-5.578125,-62.08496094,20.86204433,-1550,-2687.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-11.4,37,1.8,202.5,1,-5,-4.9,8.7,0,2013/11/27,0,97380.81055,278.0574493,48.34792328,97650.38452,99262.88452,100475.3845,275.9950256,278.4950256,279.9012756,51.77590179,45.33840179,43.83840179,2.062423706,-2.5,-3.90625,-269.5739746,-3.427978516,-1612.5,-2825,67.96833252,34.42500071,2.27E-06,41.74833371,43.70166695,2.27E-06
-6.7,44,1.075,202.5,0.975,0.8,0.5,-2.9,0,2013/11/28,0,97020.23926,279.9493408,58.53437233,96778.1311,98353.1311,99528.1311,277.4181519,280.2462769,280.1369019,81.81282043,59.12532043,65.25032043,2.531188965,-2.828125,-2.71875,242.1081543,-23.2784481,-1575,-2750,24.61000115,17.53000147,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-12.3,17,2,258.75,0.925,-3.6,-4.4,5.2,0,2013/11/29,0,97059.74121,276.2892761,44.84338951,97116.71143,98729.21143,99929.21143,273.0475311,275.1569061,276.4069061,50.19783974,47.94783974,44.41658974,3.241744995,-2.109375,-3.359375,-56.97021484,-5.354450226,-1612.5,-2812.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-10,37,1.325,185.625,1,-0.6,-5.9,4.3,0,2013/11/30,0,97240.91797,276.8539734,47.59859037,97753.56445,99378.56445,100591.0645,272.4874115,275.8311615,274.4092865,50.17482281,47.51857281,52.67482281,4.36656189,-3.34375,-1.921875,-512.6464844,-2.576232433,-1625,-2837.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.8,50,1.325,168.75,1,0.3,-0.7,3,0,2013/12/01,0,97924.22485,276.0751801,60.71471977,97758.6731,99358.6731,100571.1731,273.7341309,277.2653809,275.1403809,56.87675571,48.81425571,53.50175571,2.341049194,-3.53125,-1.40625,165.5517578,3.837964058,-1600,-2812.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,24.9516678,2.491668824
-9.7,49,1.45,219.375,0.975,0,-1.1,2.1,0,2013/12/02,0,97755.62744,279.1772461,64.47109795,97632.95288,99232.95288,100445.4529,275.3851318,277.5882568,276.2445068,64.0532856,61.6782856,70.4907856,3.792114258,-2.203125,-0.859375,122.6745605,0.417812347,-1600,-2812.5,2.27E-06,12.89166835,2.441668826,2.27E-06,25.09833446,1.831668854
-7.6,40,1.175,163.125,1,1.1,-3,2.2,0,2013/12/03,0,97702.64282,279.0354614,62.81735229,97760.39429,99360.39429,100560.3943,275.3754425,278.5941925,277.6723175,58.87024212,48.18274212,49.33899212,3.660018921,-3.21875,-2.296875,-57.75146484,3.947110176,-1600,-2800,2.27E-06,6.153335324,1.270002212,2.27E-06,29.3466676,0.976668892
-7.1,36,1.625,208.125,0.9,2.7,0.8,1.5,0,2013/12/04,0,97785.36987,277.6852875,72.85982704,97700.58594,99275.58594,100488.0859,276.39888,278.383255,278.664505,84.38176918,80.16301918,82.16301918,1.286407471,-1.984375,-2.265625,84.78393555,-11.52194214,-1575,-2787.5,40.89500041,5.275002031,5.371668693,2.27E-06,7.226668609,9.913335153
-7.8,28,1.2,191.25,0.875,-0.4,-1.4,1.4,0,2013/12/05,0,97687.06055,278.589386,67.67696571,97672.27173,99259.77173,100459.7717,275.7074432,278.1605682,276.7386932,66.71928501,59.81303501,67.53178501,2.881942749,-2.453125,-1.03125,14.78881836,0.957680702,-1587.5,-2787.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.196668928,0.050002268
-9.4,48,1.4,185.625,1,0.8,1.2,-0.3,0,2013/12/06,0,97445.69702,277.9599152,65.16728306,97078.30811,98653.30811,99865.80811,276.6525116,278.4025116,276.9025116,53.99972534,58.84347534,68.15597534,1.307403564,-1.75,-0.25,367.388916,11.16755772,-1575,-2787.5,2.27E-06,1.368335541,2.27E-06,2.27E-06,27.58833435,2.27E-06
-8.5,31,1.35,213.75,1,0.4,-5.3,4.1,0,2013/12/07,0,97233.20923,278.9651947,62.36492348,97389.34326,98976.84326,100164.3433,274.5624695,277.9062195,279.3124695,69.02028275,64.23903275,58.98903275,4.40272522,-3.34375,-4.75,-156.1340332,-6.655359268,-1587.5,-2775,2.27E-06,6.788335295,3.418335448,2.27E-06,48.14500008,3.370002117
-8.6,34,1.075,191.25,0.8,-1.1,0.8,4.7,0,2013/12/08,0,97701.54419,276.2003632,62.5121336,97989.45313,99601.95313,100814.4531,272.7362366,275.8924866,277.1737366,78.40833282,67.78333282,63.37708282,3.464126587,-3.15625,-4.4375,-287.9089355,-15.89619923,-1612.5,-2825,2.27E-06,2.27E-06,1.075002221,2.27E-06,6.593335304,2.150002172
-10.5,50,0.95,213.75,0.625,-2.9,-4.3,3.9,0,2013/12/09,0,98356.5918,275.2926025,65.504354,98128.302,99740.802,101003.302,272.8773193,275.0648193,273.5179443,56.56742096,58.00492096,71.28617096,2.415283203,-2.1875,-0.640625,228.2897949,8.936933041,-1612.5,-2875,39.45333381,2.27E-06,0.050002268,53.12499986,1.563335532,3.125002128
-5.9,36,1.025,213.75,0.825,-0.4,-1.2,-4.1,0,2013/12/10,0,97326.45874,277.1423492,65.54773521,96195.95947,97858.45947,99095.95947,277.4315643,275.3065643,275.3221893,67.76624107,75.32874107,77.85999107,-0.289215088,2.125,2.109375,1130.499268,-2.218505859,-1662.5,-2900,83.54333181,62.44999943,42.87166699,2.27E-06,55.17499977,4.68833539
0.8,-26,3.525,270,0.55,1.9,-1.4,8.4,0,2013/12/11,0,96277.15454,279.6542511,53.9930191,96715.91187,98303.41187,99503.41187,273.1916046,276.4103546,277.9103546,48.28622818,56.12997818,54.09872818,6.462646484,-3.21875,-4.71875,-438.7573242,5.706790924,-1587.5,-2787.5,27.76000101,2.27E-06,2.27E-06,2.686668815,6.983335286,3.810002097
-8.9,52,1.475,230.625,0.65,0.3,0,-1.4,0,2013/12/12,0,96259.42993,275.487442,61.46544075,96653.55835,98253.55835,99466.05835,273.2463379,275.6057129,273.9494629,56.87239265,51.68489265,56.24739265,2.241104126,-2.359375,-0.703125,-394.128418,4.593048096,-1600,-2812.5,2.27E-06,0.050002268,2.27E-06,2.27E-06,12.84333502,2.27E-06
-10.8,50,2.025,202.5,1,1,-0.7,8.1,0,2013/12/13,0,97656.5979,274.4367523,46.77214622,97342.06543,98979.56543,100229.5654,270.9703979,272.4547729,271.8922729,56.77708054,55.08958054,62.30833054,3.46635437,-1.484375,-0.921875,314.5324707,-10.00493431,-1637.5,-2887.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,4.346668739,2.27E-06
-2.6,-12,3.65,275.625,1,1.3,1.5,1.6,0,2013/12/14,0,97030.63354,276.2090149,46.71787262,97478.37524,99103.37524,100340.8752,270.3517151,272.7735901,272.1017151,46.98070717,41.98070717,46.44945717,5.857299805,-2.421875,-1.75,-447.7416992,-0.262834549,-1625,-2862.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,3.760002099,2.27E-06
-6.6,24,1.475,208.125,1,2.2,-3.5,1,0,2013/12/15,0,97422.71729,274.3571777,46.05734253,97398.19336,99010.69336,100210.6934,271.9902191,275.0058441,274.2402191,59.03807068,51.56932068,52.16307068,2.366958618,-3.015625,-2.25,24.52392578,-12.98072815,-1612.5,-2812.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,4.883335382,2.27E-06
-5.8,11,3.575,286.875,1,-1.1,-1.3,2.8,0,2013/12/16,0,97594.74487,274.0838013,47.84390068,97810.96191,99398.46191,100548.4619,273.4815521,275.3878021,276.4503021,47.8925333,44.0175333,40.8925333,0.602249146,-1.90625,-2.96875,-216.217041,-0.048632622,-1587.5,-2737.5,2.27E-06,2.27E-06,2.27E-06,44.31166692,4.298335408,2.881668806
-6.5,27,1.9,241.875,1,1,-3.3,2.9,0,2013/12/17,0,98117.62085,275.4009552,56.94649887,98149.823,99749.823,100924.823,274.2579651,277.7423401,279.2892151,60.45361137,53.35986137,47.64111137,1.142990112,-3.484375,-5.03125,-32.20214844,-3.507112503,-1600,-2775,43.99500027,2.27E-06,2.27E-06,31.00666753,6.495001975,6.641668635
-7,35,1.175,241.875,0.5,-0.6,-0.6,2,0,2013/12/18,0,98250.65918,276.7643738,65.18286228,98122.5769,99760.0769,100985.0769,275.5078278,276.0703278,276.2734528,62.59212685,63.56087685,64.59212685,1.256546021,-0.5625,-0.765625,128.0822754,2.590735435,-1637.5,-2862.5,72.99666562,42.23666702,2.27E-06,88.62166491,55.61499975,18.26333477
-4.8,28,0.525,132.5,0,-2.6,-2,-0.9,7,2013/12/19,0,97909.3689,274.1936188,90.27460098,97707.73315,99320.23315,100507.7332,275.0566711,276.2285461,277.6347961,89.02133942,86.92758942,80.88071442,-0.863052368,-1.171875,-2.578125,201.6357422,1.253261566,-1612.5,-2800,14.69833494,62.44999943,80.0766653,73.53499893,65.18499931,48.4383334
0.7,2,1.1,191.25,0,-1.3,-0.8,-3.9,7,2013/12/20,0,97124.57886,276.7399445,94.56584549,96511.02905,98086.02905,99273.52905,275.9219666,276.6875916,277.9219666,92.64779282,93.24154282,87.49154282,0.817977905,-0.765625,-2,613.5498047,1.918052673,-1575,-2762.5,2.27E-06,77.87999873,46.04500018,33.83833407,93.55333136,13.82000164
-5.6,8,0.925,151.875,0,-0.5,-1.8,4.3,1,2013/12/21,0,96446.47827,272.1762848,53.70209885,96542.77344,98167.77344,99367.77344,272.2541504,273.3947754,273.7072754,63.11694717,59.14819717,57.42944717,-0.077865601,-1.140625,-1.453125,-96.29516602,-9.414848328,-1625,-2825,2.27E-06,31.34833418,9.131668522,43.89666694,59.6183329,6.250001986
-3.4,17,2.125,213.75,0.925,1.7,-1.9,5.1,0,2013/12/22,0,97227.2522,277.8039246,62.04343033,97571.76514,99184.26514,100371.7651,273.1438446,276.0188446,277.4407196,60.57368088,52.94868088,47.10493088,4.660079956,-2.875,-4.296875,-344.5129395,1.469749451,-1612.5,-2800,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.6,40,1.85,236.25,1,2.5,1.8,4.6,0,2013/12/23,0,98076.95313,272.3320007,60.75585461,98156.39038,99793.89038,101018.8904,270.0919037,273.8419037,274.7794037,35.29193497,57.29193497,54.44818497,2.240097046,-3.75,-4.6875,-79.43725586,25.46391964,-1637.5,-2862.5,31.15333419,2.27E-06,2.27E-06,8.37500189,20.99666798,3.125002128
-2.2,27,1.375,208.125,0.425,0,-0.1,-0.7,0,2013/12/24,0,97997.06421,274.3397827,65.42166138,97932.93457,99545.43457,100757.9346,271.2225037,273.8318787,275.0506287,53.59342384,56.56217384,53.93717384,3.117279053,-2.609375,-3.828125,64.12963867,11.82823753,-1612.5,-2825,2.27E-06,2.27E-06,2.27E-06,2.27E-06,5.030002042,2.198335504
-8.1,28,3.325,286.875,0.975,2.7,-2.7,5.1,0,2013/12/25,0,98209.8938,274.4637756,45.56870842,98690.94849,100303.4485,101528.4485,270.6124878,273.4406128,274.6749878,65.5366416,56.5991416,51.9428916,3.851287842,-2.828125,-4.0625,-481.0546875,-19.96793318,-1612.5,-2837.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.7,43,1.5,180,1,1.5,0.8,1.2,0,2013/12/26,0,98616.96167,272.7837067,57.75924873,98207.76367,99882.76367,101132.7637,270.3683624,271.1652374,271.0714874,65.24816895,60.74816895,62.71691895,2.415344238,-0.796875,-0.703125,409.197998,-7.488920212,-1675,-2925,29.24833428,22.51000125,2.27E-06,58.05499963,18.99500141,0.88000223
-2.9,33,0.95,196.875,0.3,0.2,-0.2,-6.9,0.5,2013/12/27,0,97163.58643,277.5259705,73.87612915,96264.56299,97827.06299,98977.06299,276.9441223,278.9753723,279.6941223,82.7236805,70.9111805,70.4111805,0.581848145,-2.03125,-2.75,899.0234375,-8.847551346,-1562.5,-2712.5,47.7550001,51.31833327,4.200002079,2.27E-06,79.53999866,12.84333502
-4.7,-9,3.375,292.5,0,-1.4,-1,4.5,0.5,2013/12/28,0,96306.73828,274.2654724,53.85094833,96585.49194,98210.49194,99435.49194,269.3894348,272.1706848,271.4363098,50.68179893,44.68179893,47.86929893,4.876037598,-2.78125,-2.046875,-278.7536621,3.169149399,-1625,-2850,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.3,42,1.3,191.25,1,0.5,0.5,4,0,2013/12/29,0,96952.74658,270.83992,45.25589943,97258.69141,98871.19141,100108.6914,269.0149536,271.9837036,270.6555786,43.18845367,40.53220367,44.43845367,1.824966431,-2.96875,-1.640625,-305.9448242,2.067445755,-1612.5,-2850,2.27E-06,2.27E-06,2.27E-06,2.27E-06,20.16666802,2.27E-06
-8.2,46,1.55,202.5,0.975,1.2,0.7,1.6,0,2013/12/30,0,97399.823,272.0642548,46.74158478,97318.49976,98955.99976,100168.4998,268.9564667,272.2220917,271.9877167,52.58183384,50.30058384,49.98808384,3.107788086,-3.265625,-3.03125,81.32324219,-5.840249062,-1637.5,-2850,2.27E-06,2.27E-06,2.27E-06,2.27E-06,4.151668748,2.27E-06
-8.7,46,1.65,185.625,1,1,-2,0,0,2013/12/31,0,97119.92798,273.9774017,51.91064453,97076.17188,98701.17188,99901.17188,272.4121094,274.0839844,273.4277344,53.03582001,54.69207001,58.25457001,1.565292358,-1.671875,-1.015625,43.75610352,-1.125175476,-1625,-2825,2.27E-06,1.905002184,2.27E-06,2.27E-06,22.41333459,0.22000226
-2.8,25,1.025,163.125,0.05,-1.4,-1.1,1.4,0,2014/09/01,0,97748.63892,293.5112915,85.14520645,97775.79346,99325.79346,100475.7935,291.4841003,291.9606628,292.7184753,93.45075226,95.20075226,92.95075226,2.027191162,-0.4765625,-1.234375,-27.15454102,-8.305545807,-1550,-2700,69.13999913,75.97499882,41.70000038,95.16499795,66.55166592,59.71666623
-1.8,4,0.575,211.25,0,-0.9,-0.4,0.1,46.5,2014/09/02,1,97682.78809,291.6323853,91.68492508,97633.49609,99145.99609,100295.9961,291.8275452,292.2962952,291.8978577,74.6875267,76.7656517,83.4844017,-0.195159912,-0.46875,-0.0703125,49.29199219,16.99739838,-1512.5,-2662.5,2.27E-06,4.736668722,4.54166873,25.63500111,6.641668635,5.128335371
-6.7,35,1.2,213.75,1,-1.9,-1.2,2.1,0,2014/09/03,0,97743.24951,295.6716309,75.12291336,97847.76001,99397.76001,100560.26,290.7234497,291.7312622,292.6609497,89.47270203,89.37895203,86.91020203,4.948181152,-1.0078125,-1.9375,-104.510498,-14.34978867,-1550,-2712.5,20.556668,3.906668759,2.441668826,25.05000113,44.48333358,23.39000121
-3.1,22,0.9,185.625,0.05,-0.2,0.5,-0.1,0,2014/09/04,0,97725.70801,293.9209595,79.05945206,97620.70313,99195.70313,100358.2031,291.9176941,292.0348816,292.9333191,88.68053055,92.61803055,90.21178055,2.003265381,-0.1171875,-1.015625,105.0048828,-9.621078491,-1575,-2737.5,50.09666666,41.11333374,24.41500116,24.70833448,33.44833408,39.89333379
0,3,0.6,247.5,0,-1.9,-0.9,0.6,0,2014/09/05,0,97660.99243,293.983551,86.37567139,97523.85864,99048.85864,100211.3586,292.6729736,292.8839111,293.6026611,87.67216873,89.73466873,89.71904373,1.310577393,-0.2109375,-0.9296875,137.1337891,-1.296497345,-1525,-2687.5,29.59000093,48.6333334,11.1333351,62.25499944,36.18166729,16.65166818
-2.9,19,0.925,247.5,0.3,-0.4,-0.3,0.2,0,2014/09/06,0,97493.24951,295.8847656,81.1493988,97551.5564,99051.5564,100189.0564,294.2576294,295.7654419,296.1013794,76.80488586,74.49238586,76.74238586,1.62713623,-1.5078125,-1.84375,-58.30688477,4.344512939,-1500,-2637.5,77.39166542,13.47666832,2.27E-06,51.07333328,50.19499999,24.12166784
-7.9,36,0.975,247.5,0.175,-0.8,,0.4,34,2014/09/07,0,97425.48828,295.703125,89.05805206,97200.28687,98737.78687,99887.78687,293.0583496,292.9333496,293.5739746,92.2315464,95.1377964,92.8877964,2.644775391,0.125,-0.515625,225.201416,-3.173494339,-1537.5,-2687.5,84.81333175,95.84833125,87.01166499,2.27E-06,27.930001,18.01833479
0.6,6,1.025,196.875,0.05,0.5,,-0.6,2.5,2014/09/08,0,97076.25122,292.3258667,78.61736679,97035.35156,98547.85156,99685.35156,291.1920166,291.7857666,291.6920166,69.50328445,70.48765945,76.55015945,1.133850098,-0.59375,-0.5,40.8996582,9.114082336,-1512.5,-2650,91.1616648,14.30666829,7.618335257,96.2399979,16.70000151,3.663335437
-2.6,16,1.075,264.375,0,-0.9,,-0.9,0,2014/09/09,0,96937.05444,291.2091064,87.66605568,96849.04785,98349.04785,99486.54785,291.1806335,291.8056335,292.8525085,75.76828194,77.14328194,76.92453194,0.0284729,-0.625,-1.671875,88.0065918,11.89777374,-1500,-2637.5,2.27E-06,9.913335153,21.33833463,2.27E-06,7.570001926,5.566668684
-3.7,24,1.125,191.25,1,-0.1,,3.3,0,2014/09/10,0,97049.10889,293.5220337,79.15438271,97162.03613,98712.03613,99862.03613,290.7007751,290.8726501,292.2867126,85.64306259,90.70556259,85.29931259,2.821258545,-0.171875,-1.5859375,-112.9272461,-6.488679886,-1550,-2700,1.563335532,16.11333487,19.04333474,62.30333277,26.12333442,21.77833461
-1.8,16,0.8,166.25,0,-0.8,,0.7,0,2014/09/11,0,97359.47266,293.6568909,85.28694534,97358.38013,98895.88013,100058.3801,291.647583,292.116333,292.866333,91.79616928,89.88991928,89.04616928,2.009307861,-0.46875,-1.21875,1.092529297,-6.509223938,-1537.5,-2700,83.88666513,70.94666572,18.06666812,76.56166546,33.98500073,17.82333479
-0.4,2,1.175,191.25,0.2,-1.1,-1.4,0.1,1,2014/09/12,0,97318.927,292.1660767,86.61978531,97323.11401,98848.11401,99985.61401,289.8065186,290.8065186,291.7752686,72.42527008,72.39402008,69.48777008,2.359558105,-1,-1.96875,-4.187011719,14.19451523,-1525,-2662.5,2.27E-06,5.811668673,1.806668855,3.613335439,42.87166699,5.371668693
-6.8,34,1.35,230.625,0.55,-0.5,-1.3,2.1,1,2014/09/13,0,97413.51929,293.3106079,61.7678566,97444.01245,98956.51245,100119.0125,289.506073,290.052948,290.9513855,67.29454422,70.10704422,70.95079422,3.804534912,-0.546875,-1.4453125,-30.49316406,-5.526687622,-1512.5,-2675,47.0216668,5.371668693,1.953335515,2.27E-06,31.59333417,8.30166856
-7.2,32,1.45,225,0.9,-0.4,-0.1,2.2,2.5,2014/09/14,0,97473.11401,292.6014709,79.21733475,97554.45557,99066.95557,100191.9556,289.9255676,290.7380676,291.6599426,73.79795837,75.64170837,72.79795837,2.67590332,-0.8125,-1.734375,-81.34155273,5.419376373,-1512.5,-2637.5,2.27E-06,3.370002117,1.953335515,2.27E-06,10.15666848,4.590002062
